userId,courseId,timeSpent,score,discussions
37,26,216,5,10
183,108,196,2,8
134,88,29,4,38
182,200,198,1,0
4,213,180,0,45
131,21,171,2,15
193,131,132,0,47
88,64,136,0,22
21,275,137,5,40
141,141,112,3,45
148,167,47,3,50
62,265,23,0,24
90,85,97,5,22
20,128,59,5,39
87,158,7,3,11
141,170,102,5,48
111,8,138,2,5
101,267,78,4,4
151,239,162,3,25
194,294,210,1,12
108,150,10,1,13
57,205,85,5,26
33,27,84,3,31
150,88,154,5,14
44,145,195,1,1
161,300,59,4,6
96,285,194,4,30
142,42,12,1,37
30,203,109,5,24
149,170,6,2,40
107,40,5,0,47
143,32,73,1,3
21,23,9,3,4
166,244,213,1,32
50,209,199,5,8
105,229,46,2,13
77,180,120,0,42
72,189,86,3,17
87,147,178,5,29
145,191,209,4,6
51,7,67,0,41
187,128,59,4,21
32,102,89,2,9
84,195,103,3,33
152,283,137,5,37
134,270,112,5,40
130,136,232,2,50
99,239,71,3,17
111,117,34,3,2
170,261,137,4,38
56,300,180,2,26
180,89,177,5,33
114,42,183,1,31
62,85,10,3,20
100,267,170,4,31
82,281,161,1,47
156,184,180,5,22
165,13,218,0,26
18,137,139,1,13
32,162,55,3,9
183,226,229,3,32
200,12,222,4,47
124,169,194,4,3
59,117,110,5,18
154,201,115,1,12
155,37,154,1,33
168,214,74,5,31
52,111,36,4,45
58,288,73,4,0
6,82,97,4,30
4,251,40,0,16
155,13,133,0,27
81,6,110,0,7
197,127,80,3,28
114,101,27,4,47
172,262,128,3,26
53,298,188,5,46
73,168,39,1,37
2,254,227,0,35
3,140,8,1,30
42,285,51,4,20
141,253,52,4,45
26,145,79,2,14
170,281,100,4,1
191,11,83,1,33
200,42,216,3,29
54,185,226,1,31
146,108,225,4,50
92,273,128,5,37
71,217,67,5,42
169,238,72,5,41
100,72,68,0,26
98,293,50,2,2
138,255,196,0,17
121,198,186,0,4
47,95,190,3,34
115,94,238,2,42
122,119,99,4,8
102,1,230,2,4
175,50,215,4,4
144,15,159,4,32
185,204,3,4,48
3,105,109,2,47
97,108,196,1,45
98,24,204,0,25
85,232,15,3,28
99,284,132,1,1
128,287,102,0,36
182,137,198,1,18
140,51,70,2,33
15,1,170,5,45
110,96,223,4,38
87,85,222,5,31
57,31,28,0,40
13,204,78,3,26
60,95,212,4,21
54,149,216,3,50
24,67,29,5,25
110,134,54,1,38
197,22,236,5,35
79,272,63,2,1
184,141,69,2,5
64,288,76,3,12
162,156,53,1,28
30,23,179,2,4
192,214,102,1,25
26,45,16,5,43
78,210,63,3,5
63,12,60,3,22
132,44,96,4,10
148,208,198,5,47
129,255,171,2,48
93,77,185,4,31
161,228,65,1,2
59,219,26,1,2
167,262,27,3,49
88,144,129,5,29
94,242,13,0,28
15,161,68,1,22
41,109,103,3,12
50,22,117,1,32
86,158,90,2,5
21,232,155,2,43
194,2,62,5,20
122,246,45,3,38
8,219,184,3,0
39,156,214,3,49
74,209,234,1,13
38,30,196,3,18
44,224,110,1,37
188,13,14,1,28
50,31,72,0,2
19,59,108,2,39
32,180,75,2,48
126,84,10,3,17
60,4,56,3,47
67,64,159,2,2
29,26,32,4,49
24,231,196,2,12
179,88,59,5,49
114,77,131,4,4
85,149,137,0,26
143,234,112,1,6
128,151,109,5,32
74,216,141,5,8
109,6,31,4,44
96,164,71,3,8
99,168,155,4,31
165,93,109,2,21
24,229,47,2,20
124,132,29,1,41
12,144,232,0,44
36,138,113,2,22
188,139,228,2,24
86,103,203,4,42
111,185,58,1,23
181,178,126,4,38
199,233,142,5,30
123,173,238,3,50
32,51,62,0,15
182,124,233,4,21
62,82,84,5,15
42,299,190,2,22
153,82,200,0,38
125,72,185,1,10
146,121,214,2,18
125,116,101,3,44
147,138,10,3,43
22,182,83,5,30
154,286,76,2,25
175,44,34,3,46
3,126,127,4,6
5,36,217,4,22
183,208,222,0,23
119,185,206,4,22
45,120,9,1,5
12,103,214,2,48
185,42,42,3,17
48,180,208,4,30
186,85,128,5,14
162,81,39,4,0
120,147,129,4,38
134,191,78,2,31
163,71,99,5,50
98,200,175,2,8
157,167,69,3,24
153,145,70,5,11
109,170,75,1,11
101,279,119,0,38
19,204,236,4,11
53,148,163,3,41
78,147,182,2,15
45,181,230,0,3
72,147,27,1,29
164,20,148,4,41
162,53,33,5,41
74,109,5,4,12
87,187,56,5,39
88,279,231,5,10
88,161,1,1,27
86,188,214,5,45
90,95,55,0,25
56,24,95,0,38
138,280,98,2,16
54,159,57,4,22
74,294,205,5,16
62,207,209,5,39
174,135,101,5,11
148,61,15,2,1
114,65,155,4,37
118,135,229,3,10
83,221,154,1,19
68,205,35,4,36
141,171,12,5,11
43,267,213,4,9
180,245,9,4,42
15,98,183,4,43
35,124,48,1,5
124,81,138,3,26
55,199,169,3,6
196,139,117,1,27
160,263,26,2,21
25,115,159,1,8
61,268,36,0,49
138,253,204,2,25
138,202,119,3,48
44,100,151,5,16
30,236,84,5,49
178,168,202,1,15
74,117,39,3,1
69,280,120,4,40
71,274,18,4,21
48,238,101,4,1
93,169,231,3,42
153,41,62,1,26
155,62,86,4,8
32,176,198,2,34
194,114,220,5,7
72,97,201,3,13
121,134,72,1,0
78,33,133,3,48
129,178,232,4,27
7,270,27,5,30
3,66,28,5,21
181,181,91,0,46
6,162,140,4,0
50,136,139,2,19
192,191,207,1,18
129,268,187,0,24
56,64,74,3,6
122,165,11,3,17
109,276,6,1,40
26,52,20,5,5
171,262,239,1,29
184,3,4,3,43
158,16,81,5,48
57,71,199,3,50
98,87,134,5,5
147,13,195,1,50
28,121,87,0,50
39,223,198,5,10
142,115,90,3,17
77,85,61,5,31
166,273,15,1,11
173,229,209,5,24
67,153,200,2,32
43,36,230,5,32
134,249,179,1,45
111,270,8,2,2
127,175,172,2,13
129,30,190,0,23
169,83,168,5,39
110,97,7,4,16
82,274,51,1,22
12,292,203,5,43
162,292,26,2,43
32,97,219,3,22
51,225,235,5,29
16,80,79,2,25
129,133,92,4,44
180,104,6,3,21
171,228,230,2,15
197,18,37,5,0
7,33,75,4,40
96,54,12,0,50
191,52,93,1,37
135,233,79,1,2
7,255,75,3,8
151,281,128,1,9
108,143,36,5,47
152,132,176,4,27
32,195,110,4,3
68,284,86,0,44
100,148,126,4,15
144,56,176,5,50
43,9,188,4,39
192,292,126,2,20
70,258,32,4,47
165,27,17,0,11
119,219,220,0,42
174,298,99,0,6
61,161,231,4,0
77,3,72,4,0
13,102,110,3,10
119,269,56,5,28
80,188,54,3,26
193,284,30,5,21
31,7,35,0,46
136,156,26,0,38
46,156,121,4,46
2,269,192,4,9
63,235,71,0,1
164,197,218,0,20
14,96,179,0,3
27,14,39,5,45
68,83,98,2,4
85,12,93,1,24
178,200,201,5,30
36,18,173,1,9
70,39,125,4,32
28,75,94,5,27
69,164,216,3,15
117,205,46,3,6
107,3,0,2,28
122,37,158,3,6
132,256,184,4,11
15,38,208,0,49
152,219,215,5,5
28,244,100,3,20
164,79,167,4,20
162,292,205,0,12
110,94,67,5,13
129,209,122,1,28
56,212,104,3,9
34,279,185,3,15
96,82,142,1,24
194,8,175,0,31
99,259,52,1,6
182,230,12,1,27
178,170,106,3,46
80,263,225,4,28
86,60,88,2,41
33,9,230,0,13
76,200,96,1,41
71,285,161,0,42
192,19,116,3,4
74,52,82,5,33
10,239,121,5,21
197,17,179,2,36
59,257,222,5,46
29,271,212,0,19
161,271,72,0,41
29,101,234,0,19
189,25,189,2,2
169,31,28,5,13
99,53,206,2,31
44,58,168,2,13
93,35,170,1,22
185,277,123,1,34
21,247,133,3,15
52,35,7,5,40
104,77,103,3,33
82,163,111,3,3
109,117,117,0,7
49,164,6,1,3
89,214,201,1,47
12,57,161,3,25
70,25,13,1,34
18,228,178,0,48
148,36,41,1,47
176,124,75,0,5
42,128,30,5,22
79,298,31,2,6
67,17,29,5,37
101,201,30,2,48
4,220,76,1,16
46,59,192,5,45
99,17,37,0,29
165,295,6,3,9
44,6,142,3,35
56,22,72,0,8
88,90,57,5,15
31,100,38,2,12
96,176,35,3,11
124,83,214,2,1
154,16,196,0,2
191,180,157,0,38
48,40,203,2,12
113,133,83,5,44
46,9,98,1,49
22,222,53,1,10
121,149,212,0,3
28,297,38,0,45
28,175,175,3,32
172,114,21,0,42
137,82,165,3,5
143,3,222,4,20
38,268,99,4,1
126,290,3,1,48
6,198,98,4,45
120,248,184,0,5
4,220,61,1,26
129,251,140,1,45
88,25,225,5,4
135,73,180,3,29
55,256,65,1,15
42,211,60,1,17
69,183,115,1,47
92,88,233,4,22
142,4,123,0,44
59,228,77,0,19
5,67,23,5,48
117,287,47,5,15
104,37,166,1,40
182,25,15,3,27
25,223,41,0,23
60,295,177,5,5
45,213,191,3,0
178,120,178,2,27
187,272,124,2,44
125,112,238,0,21
109,119,240,1,45
75,194,210,5,6
27,55,173,0,17
185,128,33,0,19
41,111,224,4,48
118,79,157,5,45
5,97,26,2,43
150,70,201,5,16
44,16,157,2,42
39,90,239,3,29
111,180,52,3,10
109,238,203,1,14
98,215,129,0,14
59,119,168,5,0
113,71,125,1,29
170,246,90,4,24
91,263,203,4,45
142,262,16,5,18
98,237,91,2,2
19,151,77,0,27
184,216,30,5,5
135,99,154,4,5
134,91,87,4,24
195,80,143,4,3
49,7,120,2,22
119,194,82,1,24
161,3,194,2,35
7,212,28,5,45
145,90,115,5,8
80,260,145,3,50
177,123,97,3,45
110,216,29,1,4
157,247,43,5,4
194,244,179,3,0
73,234,33,2,23
4,277,0,4,29
128,7,161,5,7
140,226,81,4,9
23,27,179,5,22
36,228,211,4,39
131,283,4,3,14
60,52,55,3,25
147,37,92,1,43
8,136,25,0,8
134,44,128,4,24
124,273,65,5,5
102,198,64,3,32
113,128,40,4,46
199,57,59,5,11
96,194,114,5,5
108,144,37,2,47
16,202,236,3,46
74,104,43,2,35
71,66,83,0,42
177,137,92,3,24
63,188,0,5,38
72,189,132,0,49
127,142,54,1,26
123,128,170,5,35
176,267,224,3,47
45,200,173,1,19
6,122,135,1,35
19,23,96,1,18
152,133,158,2,16
188,164,149,4,1
116,192,240,5,1
192,241,239,0,39
143,266,126,3,42
97,8,181,3,31
62,211,238,2,46
117,116,73,3,4
100,256,166,0,39
194,41,47,3,35
120,216,24,3,24
123,82,73,5,24
152,245,197,1,47
85,187,182,3,49
116,247,237,2,44
102,66,109,3,48
197,93,48,1,32
64,186,29,5,26
54,246,206,0,27
113,44,210,4,46
38,77,141,5,50
187,96,112,4,19
45,295,2,0,8
188,227,6,5,11
149,126,144,4,41
129,190,55,2,22
136,180,123,0,39
21,173,40,5,26
131,202,194,3,49
116,278,84,4,11
85,52,159,4,16
4,194,175,1,1
140,19,16,4,9
118,9,173,0,34
98,255,122,2,7
96,43,216,3,17
24,221,146,3,47
54,41,115,5,41
106,171,240,2,44
55,8,130,2,38
140,134,207,2,14
121,124,80,1,32
56,267,190,0,10
132,51,114,2,29
106,77,65,5,11
199,31,235,3,21
86,26,189,5,23
100,32,206,4,10
197,260,125,1,14
153,300,86,2,28
197,1,84,5,13
87,139,67,2,37
19,66,120,0,10
69,232,28,3,19
2,159,132,1,15
171,84,149,0,2
151,64,125,4,49
86,287,149,5,14
144,48,52,2,4
200,220,211,4,15
148,68,4,3,0
111,258,213,4,23
73,290,221,0,38
136,84,117,5,25
114,117,129,3,15
11,20,196,3,34
6,52,44,5,11
57,250,97,2,9
4,270,200,3,9
51,255,113,5,24
133,35,117,1,8
151,125,121,4,8
33,170,106,4,1
157,7,99,3,4
128,96,57,2,9
162,6,155,1,45
129,45,171,4,40
196,278,181,0,14
189,112,125,3,49
39,68,194,3,21
92,254,120,0,42
107,70,188,3,24
102,288,57,2,41
68,103,160,5,31
195,38,59,4,36
117,79,173,2,16
113,21,45,5,47
148,282,59,0,17
5,88,224,1,31
39,265,158,4,25
183,22,183,3,45
190,159,179,0,38
31,190,5,5,45
145,183,214,1,33
41,184,31,5,0
192,157,118,2,43
156,245,178,2,14
55,275,95,2,20
156,96,125,4,28
92,125,62,3,17
135,299,238,5,5
145,260,24,2,21
153,7,53,5,30
192,123,212,4,22
147,258,66,1,32
43,266,82,3,45
106,249,28,3,35
112,260,227,0,24
135,144,131,2,16
156,60,216,1,3
59,204,45,4,22
6,38,196,5,23
55,228,5,4,41
130,156,171,1,46
179,246,166,1,32
60,256,185,0,30
181,17,240,2,23
46,56,232,4,30
122,82,77,3,45
79,267,213,3,7
38,38,21,4,47
134,106,231,2,18
24,210,230,4,14
77,198,19,0,45
174,178,28,2,3
56,194,214,2,7
29,270,55,1,22
49,119,225,0,42
109,140,108,5,16
61,159,162,5,7
109,155,90,1,49
117,115,43,0,28
182,229,120,4,47
150,10,116,3,45
89,65,45,0,41
132,126,78,0,40
37,43,123,3,48
38,82,87,2,21
75,297,57,4,18
15,125,54,3,7
109,234,63,1,10
193,130,5,5,47
178,47,177,0,14
122,257,59,0,10
110,74,28,5,13
22,152,57,2,3
62,131,28,2,33
143,80,172,3,37
183,170,68,0,23
148,141,205,2,9
190,49,50,0,26
122,220,43,3,25
182,30,24,4,13
167,53,120,3,2
165,99,115,4,11
29,254,197,1,22
194,121,176,5,22
71,279,176,5,12
183,23,10,2,11
53,247,161,3,3
116,173,0,5,8
109,292,121,0,50
86,43,92,0,4
142,89,112,3,0
97,98,90,2,29
63,262,103,2,15
113,69,3,2,15
25,8,212,5,14
81,288,200,2,44
183,120,2,4,2
177,236,3,2,14
26,166,24,1,39
6,60,7,2,40
118,232,177,5,44
70,208,187,5,10
61,261,33,5,40
55,150,204,4,47
174,219,240,0,10
88,58,66,5,13
117,209,155,3,20
86,227,184,1,34
65,129,213,4,34
109,132,73,2,26
24,118,74,0,33
15,280,198,3,50
73,90,223,2,19
51,120,181,1,45
199,231,223,0,18
21,259,25,3,36
1,51,237,4,41
189,12,189,5,49
137,65,151,5,2
116,61,61,3,20
144,260,223,1,9
49,63,117,3,38
15,123,177,0,48
57,122,172,2,40
142,125,34,3,45
57,119,136,0,39
117,92,79,0,45
66,103,129,1,39
76,153,114,4,17
176,163,197,3,9
27,25,229,2,19
126,271,26,0,11
109,121,94,1,35
179,108,77,0,38
63,83,85,2,22
16,291,40,4,23
10,34,176,3,49
143,121,159,5,39
14,265,146,4,40
33,122,6,0,50
196,177,144,5,46
196,214,28,1,40
182,89,25,3,27
150,198,80,5,2
177,56,198,5,15
97,245,238,4,22
157,274,103,0,13
120,215,192,4,22
104,16,229,3,7
183,20,185,0,46
10,248,209,2,47
55,227,111,3,11
185,69,88,4,7
14,194,19,4,20
96,203,14,5,1
51,283,230,4,19
94,46,18,3,14
181,80,211,1,22
123,163,58,4,35
120,267,2,3,31
164,117,198,0,8
62,169,74,3,41
116,262,206,2,37
161,174,21,1,34
189,6,0,2,43
144,41,176,4,17
121,247,28,4,22
52,138,190,2,34
97,231,142,2,22
92,61,140,1,15
109,109,78,5,3
56,215,142,1,28
38,56,236,4,34
29,195,32,3,5
49,241,123,0,46
8,252,136,4,35
24,278,161,0,3
131,266,152,4,36
10,236,81,5,41
40,36,85,4,37
141,283,34,0,33
107,266,49,5,42
74,276,98,1,39
147,66,73,2,15
99,191,11,2,7
147,205,101,0,12
152,85,7,3,17
21,242,85,5,30
173,94,73,3,9
141,216,16,1,14
28,187,169,5,43
78,35,151,4,17
51,197,104,1,27
120,22,228,4,32
100,115,94,2,47
176,81,218,5,48
186,16,131,3,23
103,193,229,3,43
159,292,75,2,39
183,75,79,5,31
109,269,213,3,43
2,28,122,3,15
145,114,31,5,1
176,210,132,1,39
192,171,28,4,7
136,235,190,3,6
121,59,56,2,0
78,72,75,1,20
51,212,81,0,10
93,284,238,1,43
103,83,71,5,13
76,94,235,3,30
173,237,50,5,31
135,198,220,2,36
164,249,19,0,17
89,282,144,3,9
186,266,54,4,25
114,13,102,4,1
143,58,92,5,25
45,263,63,5,36
114,71,71,3,13
31,18,156,3,49
107,182,81,5,47
123,69,104,0,40
114,111,177,3,28
190,266,94,4,17
1,271,18,1,32
68,182,237,5,9
125,122,48,2,21
159,16,45,2,34
153,13,94,3,20
108,240,195,3,50
124,291,89,4,50
10,78,216,3,10
195,21,102,2,2
9,42,145,1,17
166,36,139,5,50
193,169,88,0,40
81,194,101,3,14
19,256,100,2,40
91,270,204,0,44
41,168,196,0,5
183,128,207,1,33
115,60,159,2,50
117,120,166,1,39
6,205,25,4,33
15,257,236,1,45
64,184,231,2,30
119,153,18,4,39
17,166,67,0,36
44,136,115,0,32
31,164,103,4,6
105,202,158,1,41
45,246,214,4,13
60,281,59,5,27
177,179,198,2,40
28,277,55,0,19
200,183,88,4,47
22,219,111,2,7
21,170,71,0,28
80,132,78,1,29
108,69,14,3,3
88,142,61,0,27
102,92,122,3,25
165,290,135,5,7
138,124,72,3,29
173,34,201,5,15
23,141,100,2,2
47,104,209,0,38
80,174,119,5,40
165,186,6,2,30
149,73,146,0,43
187,165,35,0,40
76,154,11,0,23
18,114,223,1,5
31,33,82,4,9
2,299,100,1,15
40,58,5,0,34
127,171,102,0,28
60,37,117,5,28
159,257,49,2,42
174,281,74,1,45
188,157,129,5,17
9,204,79,5,48
124,290,39,4,6
95,297,78,2,2
146,260,21,1,23
199,162,15,5,39
114,88,19,4,14
67,235,124,1,43
164,294,42,4,31
35,283,12,3,27
120,264,196,4,49
31,215,166,3,1
178,101,97,4,29
169,2,167,2,5
37,140,24,1,2
190,187,38,4,48
73,107,141,3,0
185,142,51,1,15
117,99,199,1,48
23,184,158,5,38
155,275,8,3,34
180,288,94,5,7
168,153,114,5,20
138,14,232,5,35
84,47,99,5,47
171,259,154,1,9
142,25,223,4,37
179,32,31,0,13
129,272,65,1,47
128,104,43,2,43
12,71,5,1,33
177,25,185,3,3
89,289,171,5,43
68,30,36,3,5
63,153,27,2,39
17,174,188,0,41
120,286,235,0,5
163,150,207,2,10
85,54,83,2,3
120,192,152,1,38
98,169,153,4,27
27,90,160,3,36
118,66,34,0,28
114,70,140,0,45
89,87,175,1,17
30,78,34,0,16
4,14,224,1,9
97,284,167,3,22
6,12,22,0,12
81,25,239,3,41
119,126,224,2,15
49,162,190,4,29
57,192,4,5,42
54,152,227,0,18
177,72,64,3,9
155,82,127,4,10
14,129,84,3,37
37,230,44,0,4
82,78,239,2,6
194,149,71,0,27
64,47,175,1,14
107,270,70,2,34
78,56,142,5,16
150,280,94,0,45
14,51,69,0,25
117,173,102,2,26
120,30,175,0,21
191,135,154,3,19
89,205,57,5,12
47,181,24,1,13
35,25,132,1,43
127,213,61,5,41
44,176,130,0,37
17,273,135,1,43
57,24,57,0,11
196,253,128,5,25
98,200,214,0,38
49,125,76,1,33
98,215,206,5,29
200,125,49,0,29
95,170,211,5,18
14,186,164,0,32
81,106,120,0,34
143,300,133,0,0
17,294,57,4,30
14,44,174,5,37
70,193,113,4,12
185,70,25,4,28
163,168,60,1,27
157,40,154,4,46
117,142,81,2,13
19,49,82,2,1
93,241,6,3,43
60,164,73,0,36
2,127,132,5,39
97,292,150,0,43
20,42,195,0,24
24,110,133,1,2
8,118,128,1,49
187,200,2,4,19
152,163,199,2,27
53,79,120,1,50
104,24,53,5,16
54,239,112,3,29
112,295,158,0,20
45,80,176,5,14
2,110,101,4,25
133,183,143,5,14
43,98,144,0,46
101,250,183,5,17
52,59,85,5,31
180,49,240,0,29
114,46,152,4,23
3,107,26,1,33
167,264,181,0,47
27,60,69,2,18
187,113,135,1,45
97,285,71,1,26
145,216,65,4,3
156,46,49,0,30
44,127,153,0,44
8,87,93,4,40
94,104,161,2,43
4,234,227,5,10
118,17,8,4,3
183,9,83,0,5
52,86,177,3,16
61,237,123,1,36
168,142,239,5,4
106,21,82,1,5
125,251,37,5,7
130,59,232,2,31
126,135,175,5,10
2,141,88,3,35
196,11,124,1,31
42,186,81,5,25
118,99,185,0,23
96,29,151,3,32
110,18,69,1,28
95,246,16,3,12
5,206,61,2,23
64,7,109,5,9
48,56,84,2,29
41,165,68,0,23
71,280,143,4,34
31,125,90,3,36
39,18,135,2,39
172,50,188,1,13
119,134,196,1,32
139,106,47,2,6
25,20,39,3,41
88,56,205,5,49
2,50,187,0,39
182,180,190,3,15
40,272,231,1,12
38,89,226,2,27
126,128,47,1,33
91,32,167,1,31
106,146,142,3,50
130,270,77,3,11
70,110,153,0,14
164,18,44,5,10
74,245,186,0,25
185,291,101,3,15
67,122,29,4,30
122,105,238,3,50
86,230,69,5,3
197,295,13,1,42
128,36,133,4,21
188,156,82,5,28
4,204,181,5,31
12,105,119,5,14
46,289,180,5,30
69,129,219,5,7
162,241,139,1,1
54,164,198,1,36
200,43,64,1,30
180,42,189,3,35
145,188,49,4,4
16,49,93,0,4
173,112,43,2,35
2,185,231,1,47
119,160,126,2,16
135,137,211,5,6
77,42,112,2,13
137,117,75,4,35
87,95,121,2,7
31,248,134,5,21
139,104,23,4,12
48,173,147,0,3
102,288,60,5,0
170,245,6,3,12
99,217,193,0,27
57,240,166,3,36
3,280,141,1,49
46,46,148,5,26
37,191,41,3,0
192,246,225,5,10
42,234,58,2,44
114,89,62,5,43
99,153,15,2,30
14,270,145,2,30
94,81,185,4,32
32,58,44,4,21
155,7,16,2,10
38,166,224,2,27
165,190,90,1,28
75,196,94,0,33
190,215,184,4,47
93,57,230,4,49
152,226,19,4,23
27,298,110,4,4
19,21,72,2,14
135,43,30,5,12
94,171,184,5,11
95,234,3,0,13
54,230,182,4,12
154,215,105,3,41
146,23,210,5,8
9,70,69,4,45
42,277,52,0,34
35,228,212,0,20
81,208,0,5,10
50,265,116,1,42
35,78,215,1,41
123,286,104,2,15
191,174,6,5,23
57,264,100,1,36
36,145,210,0,32
4,186,205,4,12
194,155,59,3,6
121,290,121,2,11
59,96,110,2,43
147,105,4,5,9
53,195,24,0,33
167,216,197,2,14
110,69,40,5,40
84,104,92,0,19
49,199,100,1,36
4,150,59,1,0
146,208,9,2,42
156,1,107,3,13
56,113,189,5,8
1,176,182,2,43
196,145,109,2,35
98,15,229,4,0
30,221,145,2,21
83,196,28,2,21
69,15,90,0,48
199,228,60,3,47
122,79,61,5,2
132,78,154,4,48
93,162,8,3,49
15,120,173,5,49
159,213,59,1,13
64,196,72,4,42
134,70,152,2,45
86,236,164,0,22
166,57,11,3,19
45,243,24,3,30
46,174,21,3,26
142,161,1,4,40
196,132,197,1,33
178,140,157,3,15
51,174,211,4,36
124,92,235,3,20
63,292,194,5,28
39,244,174,1,11
178,126,211,3,50
138,112,61,0,46
159,49,221,4,2
166,143,55,3,31
118,51,94,1,45
164,186,25,2,43
10,249,73,4,46
33,171,199,1,49
148,198,84,2,47
67,53,165,2,29
109,145,14,0,17
185,201,112,2,14
118,73,5,0,11
172,86,177,2,3
41,53,69,1,34
61,131,175,3,8
156,34,76,2,40
174,105,35,4,20
112,249,98,5,29
76,163,4,0,28
172,280,63,3,30
101,219,182,0,47
44,210,30,2,6
100,264,171,2,43
191,112,103,3,37
198,293,204,3,14
186,123,211,3,5
133,258,71,0,3
193,80,2,1,28
61,116,88,3,13
144,206,182,5,36
105,270,140,4,38
57,239,208,5,20
64,266,28,0,8
81,203,93,2,5
83,129,72,2,20
22,61,84,5,4
95,118,63,2,19
84,248,140,1,31
27,227,108,0,14
71,137,57,4,39
83,295,56,5,43
119,43,75,5,4
195,222,213,2,45
20,196,4,1,33
59,259,205,0,6
187,27,76,4,48
64,32,103,3,48
14,81,102,5,23
194,183,188,4,10
70,72,82,1,29
141,84,206,1,31
22,129,129,5,5
38,258,120,2,12
169,160,229,5,8
7,45,158,3,23
41,14,219,3,37
127,220,58,4,2
147,84,117,0,11
135,32,49,4,50
17,18,190,4,17
54,70,60,0,14
47,232,52,1,34
149,176,73,5,43
180,261,68,2,26
115,237,222,1,20
105,204,222,2,27
160,168,210,5,7
120,184,136,2,19
54,298,36,0,0
148,90,138,1,15
123,36,23,2,41
57,277,111,2,20
30,74,168,2,36
191,205,99,3,25
155,72,135,3,6
14,92,80,1,38
18,299,138,0,24
188,72,189,5,41
194,287,41,1,9
31,251,197,3,4
75,220,122,1,30
6,149,56,4,41
111,101,190,4,45
171,296,57,1,36
50,111,82,2,14
159,126,74,0,0
8,82,99,1,10
25,66,151,1,7
19,160,55,2,48
46,2,159,1,42
89,115,230,4,6
149,6,1,4,14
180,269,151,2,7
105,104,103,3,7
146,64,3,1,21
30,229,1,1,50
22,282,178,0,39
74,100,121,4,44
69,195,19,5,50
93,122,130,0,33
159,186,139,3,10
53,78,160,1,50
146,9,211,5,25
123,26,25,0,18
78,260,19,5,14
145,284,177,3,17
3,20,27,3,0
100,160,9,4,47
192,186,97,3,9
153,256,44,5,18
141,105,226,2,30
139,118,160,0,8
181,139,204,3,12
15,111,61,5,47
91,128,234,0,38
95,107,82,4,37
191,178,91,3,3
4,171,185,5,31
162,296,77,5,20
53,206,63,1,31
18,100,131,2,14
124,100,158,5,12
186,207,89,3,50
194,99,75,5,8
158,249,171,5,10
154,67,166,0,12
31,142,34,4,16
64,32,239,5,3
130,146,59,5,27
105,160,219,4,48
193,51,135,5,32
124,250,221,0,32
111,297,233,4,4
4,34,137,5,42
99,160,216,5,38
62,44,238,1,44
70,252,36,0,6
152,232,151,1,21
140,64,36,4,37
121,261,226,2,39
67,91,37,1,43
40,213,147,2,35
183,180,110,2,40
50,287,189,3,17
108,228,182,2,20
123,237,98,5,9
153,271,113,1,17
56,140,32,1,9
66,207,134,3,6
80,55,175,4,23
200,217,123,3,22
118,135,2,5,26
162,215,180,1,5
25,74,61,4,1
164,287,210,2,5
145,274,134,3,18
21,139,4,1,31
54,233,111,3,14
56,264,152,5,37
35,170,55,4,19
182,106,169,3,23
179,138,66,3,32
127,167,83,4,16
23,251,5,0,4
128,178,209,2,25
67,115,77,5,28
115,155,184,3,10
184,159,41,5,30
108,9,212,1,18
121,73,36,0,30
149,194,88,2,19
79,133,224,0,1
36,81,78,1,32
96,222,160,0,11
92,19,237,4,40
147,119,233,2,8
161,6,147,5,42
124,255,123,4,45
107,192,116,5,49
132,220,202,0,5
82,101,76,5,2
159,238,74,0,2
91,22,53,5,3
192,159,159,2,4
160,7,0,0,42
63,25,127,2,50
21,173,15,1,49
135,184,67,2,20
168,80,102,3,13
171,101,164,5,44
182,94,86,5,14
107,45,208,5,22
176,217,207,2,15
150,234,82,2,0
116,236,133,3,15
19,37,24,1,37
85,262,15,5,21
81,106,19,1,29
59,211,101,3,11
106,267,145,4,15
61,131,34,4,43
166,185,47,1,8
108,74,100,2,30
44,195,89,0,23
65,53,165,3,8
35,244,72,1,43
1,157,139,3,24
160,175,186,3,48
31,219,95,5,2
151,147,80,3,26
26,112,192,5,14
147,93,26,3,42
35,193,63,5,31
27,100,166,4,35
82,139,54,2,37
106,149,173,5,8
119,82,78,2,8
11,28,60,5,3
97,153,101,0,7
178,66,59,2,7
28,106,114,5,42
199,223,13,1,21
46,198,54,2,38
175,75,105,4,49
161,226,64,4,40
27,153,96,4,40
157,263,125,3,5
130,99,159,5,40
138,12,117,3,0
17,95,192,1,24
36,155,154,3,43
166,97,97,3,22
132,269,157,4,16
172,270,29,0,15
187,88,55,0,25
150,169,173,1,35
118,119,77,0,38
77,246,217,0,38
40,23,71,5,27
142,167,84,2,28
91,296,31,3,45
96,16,18,1,34
94,249,96,2,29
199,45,29,4,37
192,31,57,5,0
108,243,167,3,28
180,8,3,3,21
114,99,202,4,9
44,3,116,3,1
189,269,22,4,1
170,294,77,3,28
79,133,207,3,5
147,221,180,5,28
167,253,103,1,20
161,262,11,1,0
147,209,64,3,22
32,18,184,5,15
157,244,59,3,28
106,122,211,1,36
126,89,166,2,38
110,234,131,3,30
11,235,51,4,15
159,132,177,1,17
96,82,47,5,5
144,290,52,5,10
72,165,158,3,46
186,117,159,2,12
61,210,38,0,12
67,106,161,1,32
199,40,158,2,7
